user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,Is_Buyer,discount_seen,Customer_Behvaiour_By_Discount,cart_items,Customer_Behaviour_By_Cart_Item
4964,34,Male,Mobile,1.91,18,1,1,1,0,78.16,1,Yes,1,Right_Discount,2,Interested
4965,55,Female,Mobile,13.57,5,5,1,1,11.4,30.85,1,Yes,1,Right_Discount,4,Interested
4966,34,Female,Mobile,21.43,8,10,1,0,22.59,10.37,1,Yes,1,Right_Discount,4,Interested
4967,31,Female,Desktop,14.18,6,7,0,0,14.5,82.08,1,Yes,0,Others,6,Interested
4968,23,Female,Mobile,14.34,15,9,1,1,10.92,36.44,0,No,1,Low_Discount,8,Not Interested
4969,52,Female,Mobile,20.42,3,12,0,1,24.85,32.53,1,Yes,1,Right_Discount,4,Interested
4970,31,Female,Mobile,8.38,9,7,1,0,11.18,1.82,1,Yes,1,Right_Discount,8,Interested
4971,25,Male,Mobile,22.8,11,11,1,0,29.26,72.59,1,Yes,1,Right_Discount,4,Interested
4972,32,Male,Mobile,5.44,14,13,1,0,4.87,27.41,1,Yes,1,Right_Discount,3,Interested
4973,44,Male,Desktop,12.48,9,14,0,0,17.88,43.59,1,Yes,1,Right_Discount,5,Interested
4974,30,Female,Desktop,20.02,10,13,1,0,28.01,89.98,1,Yes,1,Right_Discount,7,Interested
4975,48,Male,Mobile,25.02,15,6,1,0,0,12.53,1,Yes,1,Right_Discount,3,Interested
4976,52,Male,Mobile,23.95,18,2,0,1,14.94,3.8,1,Yes,1,Right_Discount,4,Interested
4977,23,Male,Mobile,21.93,19,12,0,0,30.57,56.05,1,Yes,0,Others,9,Interested
4978,22,Female,Mobile,11.41,7,13,1,0,14.2,69.99,1,Yes,0,Others,0,Technical Error
4979,39,Male,Desktop,4.55,19,14,0,0,3.69,52.82,1,Yes,1,Right_Discount,9,Interested
4980,40,Female,Desktop,7.29,5,11,1,1,5.87,33.96,1,Yes,1,Right_Discount,0,Technical Error
4981,42,Male,Tablet,26.08,18,13,1,1,21.44,36.14,1,Yes,0,Others,7,Interested
4982,51,Male,Mobile,25.86,1,10,0,1,35.2,14.96,1,Yes,1,Right_Discount,6,Interested
4983,43,Male,Mobile,28.6,12,3,1,1,21.17,31.17,1,Yes,0,Others,4,Interested
4984,22,Female,Desktop,3.2,6,0,0,0,3.68,75.89,1,Yes,0,Others,8,Interested
4985,43,Female,Desktop,16.57,13,8,1,0,22.11,49.91,1,Yes,0,Others,0,Technical Error
4986,37,Female,Desktop,19.81,17,13,1,0,17.58,89.08,0,No,0,Others,2,Not Interested
4987,23,Female,Mobile,21.61,9,9,1,0,12.13,16.8,1,Yes,1,Right_Discount,5,Interested
4988,23,Female,Mobile,19.67,1,9,1,1,24.76,44.24,1,Yes,0,Others,0,Technical Error
4989,35,Male,Mobile,23.33,12,1,0,1,12.13,70.16,1,Yes,1,Right_Discount,5,Interested
4990,21,Male,Mobile,11.42,1,9,0,0,15.2,27.23,1,Yes,1,Right_Discount,1,Interested
4991,34,Female,Mobile,6.2,4,6,1,1,0,26.68,1,Yes,1,Right_Discount,9,Interested
4992,31,Female,Desktop,6.93,7,7,0,1,9.02,10.56,1,Yes,0,Others,4,Interested
4993,31,Male,Mobile,1.35,5,13,0,0,1.41,89.29,1,Yes,0,Others,9,Interested
4994,30,Female,Mobile,11.16,5,3,1,1,9.59,17.25,1,Yes,0,Others,1,Interested
4995,24,Male,Desktop,3.66,7,10,1,0,5.12,97.01,1,Yes,1,Right_Discount,0,Technical Error
4996,32,Female,Mobile,10.32,17,10,1,1,13.08,44.88,1,Yes,1,Right_Discount,3,Interested
4997,36,Male,Desktop,19.22,12,14,0,0,11.16,98.18,1,Yes,0,Others,1,Interested
4998,52,Female,Mobile,26.94,15,9,1,0,38.54,4.04,1,Yes,1,Right_Discount,8,Interested
4999,34,Female,Mobile,25.35,3,0,1,0,24.51,56.71,1,Yes,0,Others,2,Interested
5000,52,Male,Tablet,8.33,17,4,1,0,5.41,69.08,1,Yes,0,Others,8,Interested
5001,36,Male,Tablet,4.89,14,9,0,0,6.22,51.63,1,Yes,1,Right_Discount,3,Interested
0,37,Female,Mobile,6.6,0,9,0,1,6.72,57.01,1,Yes,1,Right_Discount,9,Interested
5003,53,Female,Desktop,29.16,15,5,0,0,34.2,53.84,1,Yes,0,Others,6,Interested
5004,52,Male,Mobile,16.93,15,6,0,0,20.22,14.95,1,Yes,0,Others,6,Interested
5005,49,Female,Mobile,6.29,19,0,0,1,4.39,53.19,1,Yes,1,Right_Discount,5,Interested
5006,57,Male,Mobile,25.38,11,12,0,1,37.33,54.17,1,Yes,1,Right_Discount,7,Interested
5007,41,Male,Mobile,12.46,0,3,1,1,7.55,35.56,1,Yes,1,Right_Discount,5,Interested
5008,34,Female,Desktop,27.08,10,11,1,1,29.94,60.75,1,Yes,1,Right_Discount,8,Interested
5009,24,Male,Desktop,8.56,9,4,0,0,5.53,41.19,1,Yes,0,Others,4,Interested
5010,18,Unknown,Tablet,12.4,3,4,0,0,17.08,75.52,1,Yes,0,Others,2,Interested
5011,52,Female,Desktop,15.64,1,6,0,1,10.53,3.82,1,Yes,0,Others,4,Interested
5012,49,Male,Mobile,26.89,11,3,0,1,25.3,1,1,Yes,0,Others,3,Interested
5013,53,Male,Desktop,26.19,16,9,1,1,15.37,52.39,1,Yes,0,Others,2,Interested
5014,30,Male,Tablet,17.66,3,6,1,0,16.74,98.92,1,Yes,0,Others,0,Technical Error
5015,23,Male,Desktop,7.43,9,7,0,0,3.75,44.55,1,Yes,0,Others,7,Interested
5016,31,Female,Desktop,12.7,11,1,1,1,11.98,1.19,1,Yes,0,Others,3,Interested
5017,54,Male,Tablet,29.29,17,13,1,0,34.79,31.71,1,Yes,1,Right_Discount,2,Interested
5018,32,Female,Mobile,18.63,1,0,0,0,12.72,46.73,1,Yes,1,Right_Discount,3,Interested
5019,21,Male,Unknown,23.65,9,12,0,0,24.9,90.11,1,Yes,0,Others,0,Technical Error
5020,57,Female,Desktop,14.05,3,9,0,1,13.69,12.13,1,Yes,1,Right_Discount,5,Interested
5021,33,Male,Tablet,16.43,10,9,1,0,13.72,92.44,1,Yes,0,Others,2,Interested
5022,45,Female,Mobile,13.44,5,0,0,1,15.74,94.02,1,Yes,0,Others,7,Interested
5023,33,Male,Mobile,21.38,11,12,0,1,31.97,64.1,1,Yes,1,Right_Discount,9,Interested
5024,21,Male,Desktop,25.69,5,0,1,1,36.94,22.52,1,Yes,0,Others,4,Interested
5025,43,Male,Mobile,15.71,0,8,0,0,23.1,53.67,1,Yes,1,Right_Discount,8,Interested
5026,45,Male,Desktop,14.95,14,3,1,0,7.78,81.67,1,Yes,0,Others,8,Interested
5027,49,Female,Mobile,10.87,12,8,0,0,8.22,35.8,1,Yes,0,Others,1,Interested
5028,19,Female,Mobile,6.14,19,6,1,1,0,90.53,1,Yes,1,Right_Discount,4,Interested
5029,48,Male,Mobile,28.24,9,14,1,1,15.48,8.69,1,Yes,1,Right_Discount,6,Interested
0,20,Female,Mobile,0,7,6,0,1,8.8,30.72,1,Yes,0,Others,6,Interested
5031,25,Male,Mobile,24.22,16,12,0,1,27.91,99.32,1,Yes,1,Right_Discount,9,Interested
5032,41,Male,Mobile,0,7,1,0,1,32.25,58.39,1,Yes,1,Right_Discount,2,Interested
5033,32,Female,Mobile,23.94,14,1,0,1,18.57,59.03,1,Yes,1,Right_Discount,6,Interested
5034,48,Female,Mobile,28.17,8,11,0,1,35.61,23.99,1,Yes,1,Right_Discount,6,Interested
5035,26,Female,Mobile,19.08,18,4,1,1,22.14,85.76,1,Yes,1,Right_Discount,3,Interested
5036,56,Male,Mobile,27.04,3,14,0,0,30.11,42.91,1,Yes,0,Others,6,Interested
5037,19,Male,Mobile,5.86,2,9,0,1,7.28,79.35,1,Yes,0,Others,7,Interested
5038,25,Female,Desktop,19.17,5,0,0,1,14.45,81.07,1,Yes,1,Right_Discount,2,Interested
5039,24,Male,Mobile,23.4,8,6,1,1,19.63,17.49,1,Yes,0,Others,1,Interested
5040,56,Female,Mobile,8.88,19,14,0,0,9.42,50.18,1,Yes,0,Others,8,Interested
5041,59,Female,Desktop,22.48,9,10,1,0,21.11,38.4,1,Yes,1,Right_Discount,6,Interested
5042,33,Female,Mobile,23.58,2,6,1,1,28.81,15.48,1,Yes,1,Right_Discount,0,Technical Error
5043,52,Female,Tablet,25.1,15,10,0,0,32.65,12.34,1,Yes,1,Right_Discount,9,Interested
5044,47,Female,Desktop,10.07,8,7,0,1,10.35,4.58,1,Yes,0,Others,9,Interested
5045,27,Female,Mobile,20.77,10,6,1,0,18.57,70.2,1,Yes,0,Others,8,Interested
5046,55,Male,Mobile,9.82,0,7,1,0,13.86,78.22,1,Yes,0,Others,4,Interested
5047,35,Male,Mobile,22.43,19,14,1,1,28.03,47.14,1,Yes,1,Right_Discount,1,Interested
5048,22,Female,Mobile,14.43,1,14,1,0,16.93,56.39,1,Yes,1,Right_Discount,6,Interested
5049,46,Female,Mobile,18.33,2,2,1,1,10.22,26.2,1,Yes,0,Others,8,Interested
5050,56,Female,Mobile,13.06,0,2,0,1,13.42,71.48,1,Yes,1,Right_Discount,2,Interested
5051,51,Male,Desktop,5.7,14,7,1,0,3.54,58.4,1,Yes,1,Right_Discount,3,Interested
5052,40,Female,Mobile,6.16,15,8,1,0,7.15,88.23,1,Yes,1,Right_Discount,8,Interested
5053,22,Female,Mobile,3.25,14,9,1,1,2.6,74.61,1,Yes,0,Others,1,Interested
5054,47,Female,Desktop,18.92,8,0,1,1,23.43,1.89,1,Yes,1,Right_Discount,3,Interested
5055,23,Male,Mobile,25.61,18,7,1,1,32.73,80.98,1,Yes,0,Others,4,Interested
5056,21,Female,Mobile,1.6,17,0,0,1,1.28,2.71,1,Yes,1,Right_Discount,3,Interested
5057,46,Male,Mobile,2.92,7,1,0,0,4.31,81.38,1,Yes,1,Right_Discount,6,Interested
5058,40,Male,Mobile,14.27,1,12,1,0,14.51,98.73,1,Yes,1,Right_Discount,5,Interested
5059,23,Female,Tablet,22.39,9,9,0,1,16.07,48.09,1,Yes,0,Others,8,Interested
5060,49,Male,Mobile,5.57,9,9,1,1,7.1,22.69,1,Yes,1,Right_Discount,3,Interested
5061,59,Male,Mobile,8.88,11,9,0,1,11.2,0.96,1,Yes,1,Right_Discount,8,Interested
5062,35,Male,Mobile,7.73,19,8,0,1,7.06,15.03,1,Yes,0,Others,0,Technical Error
5063,32,Female,Mobile,12.57,6,1,0,0,14.56,50.38,1,Yes,1,Right_Discount,5,Interested
5064,57,Male,Mobile,7.52,7,14,0,1,3.92,80.66,1,Yes,0,Others,6,Interested
5065,49,Female,Desktop,11.23,15,1,1,1,8.89,87.15,1,Yes,1,Right_Discount,8,Interested
5066,26,Female,Tablet,22.13,6,7,0,0,30.57,68.36,1,Yes,0,Others,0,Technical Error
5067,54,Female,Mobile,18.72,9,4,1,0,13.71,8.68,1,Yes,0,Others,0,Technical Error
5068,27,Male,Mobile,3.35,15,4,0,1,4.71,99.13,1,Yes,0,Others,1,Interested
5069,37,Female,Desktop,19.49,6,10,0,0,21.05,74.71,1,Yes,1,Right_Discount,5,Interested
5070,23,Male,Mobile,14.84,7,5,0,1,20.82,42.65,1,Yes,1,Right_Discount,2,Interested
5071,20,Male,Mobile,28.1,17,7,1,0,17.73,81.37,1,Yes,0,Others,5,Interested
5072,59,Male,Mobile,9.39,6,7,0,1,9.05,58.86,1,Yes,0,Others,1,Interested
5073,28,Male,Mobile,22.06,9,8,0,1,17.57,60.28,1,Yes,0,Others,9,Interested
5074,34,Female,Mobile,22.19,3,9,0,1,30.78,97.13,1,Yes,0,Others,5,Interested
5075,49,Female,Desktop,7.42,14,10,1,0,6.24,80.11,1,Yes,0,Others,6,Interested
5076,21,Male,Desktop,27.19,6,2,0,0,29.6,26.22,1,Yes,0,Others,5,Interested
5077,21,Female,Mobile,15.24,4,8,0,0,20.23,17.52,1,Yes,0,Others,1,Interested
5078,34,Female,Mobile,20.69,16,13,1,1,15.08,17.23,1,Yes,1,Right_Discount,4,Interested
5079,58,Female,Tablet,5.23,16,10,0,0,2.85,45.45,1,Yes,1,Right_Discount,9,Interested
5080,36,Male,Mobile,8.48,9,2,0,1,8.43,38.86,1,Yes,0,Others,5,Interested
5081,22,Female,Desktop,18,4,0,1,1,21.31,45.28,1,Yes,1,Right_Discount,7,Interested
5082,49,Male,Mobile,10.25,8,11,0,1,12.5,6.27,1,Yes,0,Others,8,Interested
5083,39,Female,Mobile,15.49,8,10,1,0,14.21,20.21,1,Yes,1,Right_Discount,4,Interested
5084,23,Male,Mobile,0,6,4,1,0,6.86,0,1,Yes,1,Right_Discount,6,Interested
5085,52,Male,Desktop,19.58,8,6,1,0,17.68,75.76,1,Yes,0,Others,3,Interested
5086,39,Male,Mobile,15.13,0,2,0,0,9.41,39.33,1,Yes,1,Right_Discount,9,Interested
5087,18,Female,Mobile,1.13,14,8,1,0,0.65,39.05,1,Yes,1,Right_Discount,4,Interested
5088,37,Male,Mobile,19.84,14,0,1,0,15.94,88.38,1,Yes,1,Right_Discount,0,Technical Error
5089,0,Female,Desktop,13.24,18,5,0,1,16.91,18.19,1,Yes,1,Right_Discount,2,Interested
5090,28,Male,Tablet,10.91,13,14,0,1,13.84,35.72,1,Yes,0,Others,1,Interested
5091,30,Unknown,Tablet,3.73,15,11,0,0,4.13,76.35,1,Yes,0,Others,5,Interested
5092,59,Male,Tablet,7.39,3,11,1,1,9.8,57.46,1,Yes,1,Right_Discount,8,Interested
5093,20,Female,Mobile,7.49,6,5,1,0,7.5,0,1,Yes,1,Right_Discount,9,Interested
5094,26,Male,Mobile,28.13,17,13,1,1,20.91,1.18,1,Yes,0,Others,2,Interested
5095,29,Male,Mobile,13.54,16,12,0,0,14.49,1.91,1,Yes,1,Right_Discount,1,Interested
5096,40,Male,Mobile,2.22,6,7,1,0,3.16,65.6,1,Yes,0,Others,1,Interested
5097,31,Female,Desktop,5.03,8,14,1,0,2.7,62.25,1,Yes,1,Right_Discount,5,Interested
5098,50,Male,Desktop,3.29,13,12,0,1,4.82,4.45,1,Yes,1,Right_Discount,9,Interested
5099,35,Unknown,Mobile,18.08,13,2,1,0,22.5,13.2,1,Yes,1,Right_Discount,5,Interested
5100,58,Male,Desktop,6.41,17,11,0,1,7.6,72.26,1,Yes,0,Others,4,Interested
0,26,Male,Tablet,15.46,3,4,0,0,17.22,30.96,1,Yes,1,Right_Discount,8,Interested
5102,40,Female,Mobile,11.73,13,10,1,1,8.89,99.17,1,Yes,0,Others,6,Interested
5103,27,Male,Mobile,24.31,7,9,1,0,33.69,31.25,1,Yes,0,Others,6,Interested
5104,36,Male,Unknown,10.29,5,10,1,1,15.14,33.57,1,Yes,0,Others,0,Technical Error
5105,22,Female,Mobile,14.29,11,14,1,1,20.35,41.95,1,Yes,0,Others,9,Interested
5106,40,Female,Mobile,21.92,0,4,0,1,13.35,82.77,1,Yes,1,Right_Discount,9,Interested
5107,47,Female,Mobile,13.57,4,7,0,0,16.78,55.73,1,Yes,0,Others,1,Interested
5108,42,Male,Mobile,24,7,6,1,0,25.36,85.72,1,Yes,0,Others,2,Interested
5109,45,Female,Tablet,20.19,4,2,0,1,0,42.72,1,Yes,0,Others,4,Interested
5110,51,Female,Mobile,12.91,10,14,0,0,11,60.83,1,Yes,0,Others,3,Interested
5111,42,Female,Mobile,15.62,1,6,1,0,22.76,0.46,1,Yes,1,Right_Discount,7,Interested
5112,27,Male,Tablet,29.05,17,9,0,0,23.61,57.55,1,Yes,0,Others,3,Interested
5113,31,Male,Mobile,20.19,5,7,1,0,24.99,8.05,1,Yes,0,Others,5,Interested
5114,59,Male,Mobile,27.24,17,4,1,1,27.34,19.3,1,Yes,0,Others,8,Interested
5115,47,Female,Desktop,6.18,3,10,0,1,6.9,99.75,1,Yes,0,Others,1,Interested
5116,58,Male,Mobile,15.01,9,4,1,1,9.24,63.72,1,Yes,1,Right_Discount,7,Interested
5117,42,Female,Desktop,27.35,3,13,0,1,30.38,86.93,1,Yes,0,Others,4,Interested
5118,31,Female,Mobile,10.36,3,13,0,1,11.02,5.73,1,Yes,1,Right_Discount,9,Interested
5119,52,Female,Mobile,29.06,9,10,0,1,35.42,38.46,1,Yes,0,Others,5,Interested
5120,0,Male,Mobile,3.82,5,0,0,1,3.01,86.24,1,Yes,1,Right_Discount,2,Interested
5121,27,Female,Mobile,27.18,10,12,1,0,36.21,41.08,1,Yes,0,Others,7,Interested
5122,52,Female,Desktop,13.91,15,7,1,1,20.1,25.36,1,Yes,0,Others,0,Technical Error
5123,28,Male,Desktop,3.14,12,12,0,1,4.34,48.1,1,Yes,0,Others,0,Technical Error
5124,28,Female,Tablet,26.51,6,5,0,1,23.63,47.09,1,Yes,0,Others,0,Technical Error
5125,38,Female,Desktop,8.31,7,5,1,0,10.49,99.07,1,Yes,1,Right_Discount,7,Interested
5126,38,Female,Mobile,1.65,7,14,1,0,1.43,35.45,1,Yes,0,Others,1,Interested
5127,39,Male,Desktop,4.94,4,4,0,1,6.73,95.73,1,Yes,1,Right_Discount,4,Interested
5128,24,Female,Desktop,20.11,13,4,1,1,17.6,91.2,1,Yes,0,Others,1,Interested
5129,34,Male,Desktop,29.36,15,13,0,0,20.14,44.95,1,Yes,0,Others,3,Interested
5130,19,Male,Desktop,4.23,18,2,1,0,4.18,94.5,1,Yes,1,Right_Discount,8,Interested
5131,29,Female,Mobile,14.4,18,11,0,1,9.15,72.89,1,Yes,0,Others,1,Interested
5132,59,Female,Mobile,6.24,7,14,1,1,6.78,88.5,1,Yes,1,Right_Discount,3,Interested
5133,35,Female,Desktop,22.61,10,2,1,1,24.34,89.18,1,Yes,0,Others,9,Interested
5134,28,Female,Mobile,4.42,16,1,1,1,4.38,8.55,1,Yes,0,Others,4,Interested
5135,33,Male,Mobile,7.96,8,8,0,0,8.79,89.68,1,Yes,1,Right_Discount,9,Interested
5136,35,Male,Desktop,6.7,19,7,0,1,9.88,48.96,1,Yes,0,Others,9,Interested
0,52,Female,Mobile,17.02,11,10,0,1,15.03,63.7,1,Yes,1,Right_Discount,4,Interested
5138,43,Male,Mobile,26.32,6,2,1,0,24.29,30.05,1,Yes,0,Others,4,Interested
5139,33,Female,Mobile,15.82,10,4,0,1,12.25,64.55,1,Yes,0,Others,9,Interested
5140,23,Female,Desktop,2.69,19,14,1,0,1.84,2.71,1,Yes,1,Right_Discount,9,Interested
5141,59,Female,Mobile,17.34,14,9,0,0,13.68,37.12,1,Yes,0,Others,1,Interested
5142,29,Female,Desktop,24.13,6,14,0,0,17.2,62.86,1,Yes,0,Others,7,Interested
5143,30,Male,Mobile,4.83,4,4,0,1,4.5,19.69,1,Yes,1,Right_Discount,4,Interested
5144,21,Male,Mobile,3.11,15,7,1,0,2.28,67.26,1,Yes,1,Right_Discount,5,Interested
5145,56,Female,Mobile,0,5,5,0,0,6.56,82.89,1,Yes,0,Others,7,Interested
5146,19,Female,Desktop,22.64,16,6,0,1,17.8,3.73,1,Yes,0,Others,7,Interested
5147,43,Male,Mobile,18.16,7,4,1,1,16.79,0,1,Yes,0,Others,9,Interested
5148,44,Male,Tablet,16.68,2,11,1,1,10.5,58.06,1,Yes,1,Right_Discount,6,Interested
5149,44,Male,Tablet,8.23,13,0,1,1,5.46,78.21,1,Yes,0,Others,7,Interested
5150,32,Female,Desktop,10.63,2,7,0,1,11.84,69.75,1,Yes,0,Others,9,Interested
5151,25,Male,Tablet,29.01,9,3,1,1,30.91,45.46,1,Yes,0,Others,6,Interested
5152,24,Female,Mobile,7.98,5,4,1,1,5.36,35.45,1,Yes,1,Right_Discount,9,Interested
5153,57,Female,Mobile,27.15,3,0,0,1,21.58,98.56,1,Yes,0,Others,5,Interested
5154,29,Male,Desktop,17.84,2,2,1,1,12.87,50.18,1,Yes,0,Others,4,Interested
5155,30,Female,Desktop,4.58,14,14,1,1,5.94,40.79,1,Yes,0,Others,4,Interested
5156,34,Male,Desktop,0,8,1,0,0,12.58,99.3,1,Yes,0,Others,7,Interested
5157,34,Female,Desktop,28.51,12,11,1,1,25.83,0,1,Yes,0,Others,0,Technical Error
5158,53,Female,Tablet,13.14,17,1,0,0,15.31,18.61,1,Yes,1,Right_Discount,1,Interested
5159,38,Female,Mobile,26.04,16,12,1,0,21.5,97.65,1,Yes,1,Right_Discount,0,Technical Error
5160,25,Female,Desktop,8.44,6,0,1,1,0,65.77,1,Yes,1,Right_Discount,9,Interested
5161,22,Unknown,Desktop,17.56,6,5,0,1,22.79,51.97,1,Yes,0,Others,6,Interested
5162,43,Female,Desktop,25.47,18,14,0,1,32.97,6.78,1,Yes,1,Right_Discount,8,Interested
5163,33,Male,Mobile,27.7,2,14,0,1,30.6,35.59,1,Yes,0,Others,6,Interested
5164,53,Male,Desktop,15.09,8,7,1,0,15.98,43.33,1,Yes,1,Right_Discount,8,Interested
5165,45,Female,Tablet,19.55,14,2,0,1,13.31,51.14,1,Yes,0,Others,3,Interested
5166,46,Male,Mobile,1.09,2,0,1,0,1.06,43.66,1,Yes,0,Others,6,Interested
5167,29,Female,Desktop,8.34,17,13,0,0,6.46,43.81,1,Yes,1,Right_Discount,9,Interested
0,54,Male,Mobile,9.08,16,9,1,1,11.17,99.48,1,Yes,0,Others,9,Interested
5169,47,Male,Tablet,3.71,18,1,1,1,4.18,97.4,1,Yes,1,Right_Discount,6,Interested
5170,40,Female,Mobile,9.11,6,2,0,0,8,8.62,1,Yes,1,Right_Discount,9,Interested
5171,33,Male,Mobile,10.31,17,5,1,1,10.67,16.86,1,Yes,0,Others,9,Interested
5172,31,Female,Mobile,29.09,18,13,1,1,26.79,94.16,1,Yes,0,Others,1,Interested
5173,27,Male,Unknown,0,14,2,1,1,13.18,31.9,1,Yes,0,Others,1,Interested
5174,24,Female,Mobile,13.35,10,8,0,1,17.1,61.15,1,Yes,1,Right_Discount,7,Interested
5175,54,Male,Desktop,29.65,4,11,0,1,41.46,79.79,1,Yes,0,Others,1,Interested
5176,46,Female,Tablet,5.44,18,0,1,1,7.78,47.09,1,Yes,0,Others,0,Technical Error
5177,20,Male,Desktop,14.81,11,6,1,1,19.09,1.66,1,Yes,0,Others,0,Technical Error
5178,32,Female,Mobile,19.76,16,9,0,0,26.12,82.81,1,Yes,0,Others,0,Technical Error
5179,53,Male,Tablet,2.61,4,7,0,1,1.45,75.62,1,Yes,1,Right_Discount,5,Interested
5180,36,Female,Desktop,21.79,19,8,0,0,27.93,4.14,1,Yes,1,Right_Discount,4,Interested
5181,30,Male,Mobile,3.9,6,7,1,0,3.13,89.74,1,Yes,1,Right_Discount,6,Interested
5182,59,Female,Mobile,5.07,8,4,1,1,3.23,85.7,1,Yes,1,Right_Discount,2,Interested
5183,38,Male,Mobile,5.63,18,0,1,1,5.75,27.5,1,Yes,0,Others,4,Interested
5184,54,Female,Desktop,27.94,19,14,0,1,29.91,8.01,1,Yes,0,Others,1,Interested
5185,44,Female,Mobile,20.81,18,0,0,0,20.49,40.32,1,Yes,1,Right_Discount,8,Interested
5186,46,Unknown,Mobile,20.01,16,13,1,0,23.07,87.49,1,Yes,1,Right_Discount,8,Interested
5187,37,Female,Desktop,17.11,7,14,0,1,20.78,48.24,1,Yes,1,Right_Discount,3,Interested
5188,42,Male,Unknown,9.49,17,7,1,1,6.05,28.16,1,Yes,0,Others,1,Interested
5189,23,Male,Desktop,19.01,3,6,0,1,21.23,23.18,1,Yes,1,Right_Discount,9,Interested
5190,53,Male,Desktop,12.89,15,4,0,1,7.15,35.5,1,Yes,0,Others,7,Interested
5191,19,Female,Mobile,5.22,4,9,1,0,4.95,99.39,1,Yes,0,Others,3,Interested
5192,39,Female,Desktop,21,16,2,1,0,12.6,87.84,1,Yes,1,Right_Discount,4,Interested
5193,49,Female,Mobile,4.76,14,8,1,0,4.52,54.7,1,Yes,1,Right_Discount,3,Interested
5194,33,Female,Mobile,6.53,17,3,0,0,4.41,80.84,1,Yes,1,Right_Discount,1,Interested
5195,35,Female,Desktop,24.71,9,13,0,0,30.5,31.63,1,Yes,1,Right_Discount,5,Interested
5196,22,Male,Mobile,20.14,7,5,0,1,28.19,61.52,1,Yes,1,Right_Discount,0,Technical Error
5197,53,Male,Tablet,19.3,14,10,0,0,12.92,87.28,1,Yes,1,Right_Discount,7,Interested
5198,47,Male,Mobile,13.13,12,3,0,1,16.24,36.77,1,Yes,0,Others,0,Technical Error
5199,36,Female,Mobile,12.49,17,8,0,0,8.07,80.04,1,Yes,1,Right_Discount,4,Interested
5200,40,Female,Tablet,21.02,9,3,1,0,19.63,61.43,1,Yes,1,Right_Discount,8,Interested
5201,51,Female,Mobile,22.46,12,13,0,1,25.28,61.54,1,Yes,0,Others,0,Technical Error
5202,30,Female,Desktop,15.8,12,7,0,0,16.4,4.11,1,Yes,0,Others,9,Interested
5203,46,Unknown,Mobile,29.11,8,10,0,1,16.22,89.93,0,No,0,Others,6,Not Interested
5204,53,Female,Desktop,28.72,10,11,0,1,24.78,77.61,1,Yes,1,Right_Discount,6,Interested
5205,39,Female,Mobile,12.96,12,11,0,1,12.57,3.65,0,No,0,Others,4,Not Interested
5206,53,Male,Mobile,24.8,5,2,1,1,22.11,61.07,1,Yes,0,Others,3,Interested
5207,26,Male,Mobile,16.75,1,7,0,0,19.52,74.59,1,Yes,1,Right_Discount,8,Interested
5208,56,Female,Mobile,15.84,9,14,1,0,21.99,79.51,1,Yes,1,Right_Discount,4,Interested
5209,36,Female,Desktop,2.59,15,0,1,1,3.02,8.85,1,Yes,0,Others,0,Technical Error
5210,55,Female,Mobile,17.65,2,2,0,1,19.24,63.99,1,Yes,1,Right_Discount,8,Interested
5211,23,Male,Mobile,27.12,4,13,0,0,17.6,23.3,1,Yes,1,Right_Discount,4,Interested
5212,32,Male,Mobile,23.62,4,10,1,0,20.05,45.14,1,Yes,1,Right_Discount,8,Interested
5213,37,Female,Desktop,23.8,3,4,0,1,24.95,52.65,1,Yes,0,Others,7,Interested
5214,26,Male,Desktop,5.64,16,0,0,1,8.09,2.73,1,Yes,1,Right_Discount,9,Interested
5215,49,Male,Mobile,11.4,8,5,0,1,9.17,29.95,1,Yes,1,Right_Discount,6,Interested
5216,21,Male,Mobile,7.76,7,14,0,1,6.5,79.74,1,Yes,0,Others,5,Interested
5217,35,Female,Mobile,10.16,12,10,0,0,11.07,84.23,1,Yes,0,Others,8,Interested
5218,22,Male,Desktop,17.81,12,1,1,1,24.93,33,1,Yes,0,Others,3,Interested
5219,37,Male,Mobile,11.58,4,11,1,0,12.08,44.18,1,Yes,0,Others,4,Interested
5220,40,Female,Mobile,17.26,15,2,1,1,11.64,83.12,1,Yes,1,Right_Discount,0,Technical Error
5221,28,Female,Desktop,0,6,10,1,1,7.9,20.08,1,Yes,1,Right_Discount,6,Interested
5222,54,Male,Tablet,9.31,3,0,1,0,12.93,73.1,1,Yes,1,Right_Discount,5,Interested
5223,39,Female,Mobile,3.77,7,10,0,0,4.41,40.73,1,Yes,1,Right_Discount,6,Interested
5224,21,Male,Desktop,26.86,6,5,0,0,19.35,98.71,1,Yes,1,Right_Discount,0,Technical Error
5225,46,Male,Mobile,1.33,1,4,0,0,1.63,60.18,1,Yes,1,Right_Discount,6,Interested
5226,51,Female,Tablet,1.05,0,9,1,1,1.28,14.81,1,Yes,1,Right_Discount,6,Interested
5227,30,Female,Mobile,24.98,1,1,0,1,31.78,17.19,1,Yes,0,Others,7,Interested
5228,59,Male,Mobile,29.91,16,14,0,1,41.64,2.73,1,Yes,1,Right_Discount,1,Interested
5229,26,Female,Desktop,22.09,3,10,1,1,14.4,71.48,1,Yes,1,Right_Discount,0,Technical Error
